Timestamp,Throttle,Roll,Pitch,Yaw,KillSwitch,Emergency,Ax_ms2,Ay_ms2,Az_ms2,Gx_rps,Gy_rps,Gz_rps,Ref_Roll,Ref_Pitch,Ref_YawRate
# Flight Data Log - Single Flight Mode
# Generated by Starship Hand Controller
# Timestamp: milliseconds since loop start (flight time)
# Control values: 0-255 (127=center)
# Emergency: 1=active, 0=normal
# File overwrites on each restart
# ========================
2336,,,,,,,, # System startup - Hand Controller initialized
20051,,,,,,,, # Flight started - Loop timestamp zero point set
1740,50,-0.04,-0.11,-0.01,255,0,-0.07425,0.11975,10.03034,-0.01292,-0.01053,-0.00506,-5.00000,0.00000,0.00000
1750,49,-0.04,0.00,-0.01,255,0,-0.13891,0.14370,10.02316,-0.01106,-0.01092,-0.00679,-5.00000,0.00000,0.00000
1760,49,-0.06,-0.11,-0.01,255,0,-0.12215,0.11736,10.02316,-0.00919,-0.01212,-0.00546,-5.00000,0.00000,0.00000
1770,49,0.02,-0.02,-0.01,255,0,-0.11736,0.16765,10.01597,-0.00999,-0.00933,-0.00626,-5.00000,0.00000,0.00000
1780,49,0.04,0.09,-0.01,255,0,-0.15328,0.15328,10.04950,-0.01146,-0.01146,-0.00440,-5.00000,0.00000,0.00000
1790,49,0.04,-0.02,-0.01,255,0,-0.11257,0.15568,10.02555,-0.00986,-0.01053,-0.00600,-5.00000,0.00000,0.00000
1800,49,0.15,-0.07,-0.01,255,0,-0.10538,0.14370,10.02076,-0.01079,-0.01066,-0.00520,-5.00000,0.00000,0.00000
1810,49,0.04,-0.05,-0.01,255,0,-0.09341,0.15328,10.03274,-0.01132,-0.01146,-0.00640,-5.00000,0.00000,0.00000
1820,49,0.14,-0.00,-0.01,255,0,-0.13412,0.16286,10.00879,-0.00999,-0.01172,-0.00706,-5.00000,0.00000,0.00000
1830,50,0.03,-0.01,-0.01,255,0,-0.13652,0.11496,10.05190,-0.01106,-0.00933,-0.00706,-5.00000,0.00000,0.00000
1840,50,-0.06,-0.09,-0.01,255,0,-0.10538,0.11017,10.02795,-0.00906,-0.01132,-0.00453,-5.00000,0.00000,0.00000
1850,50,-0.01,0.02,-0.01,255,0,-0.14131,0.11496,10.03753,-0.00973,-0.01212,-0.00520,-5.00000,0.00000,0.00000
1860,50,-0.02,-0.09,-0.01,255,0,-0.10299,0.13412,10.03992,-0.01132,-0.00906,-0.00640,-5.00000,0.00000,0.00000
1870,50,-0.00,0.02,-0.01,255,0,-0.12454,0.13412,10.02316,-0.01026,-0.01212,-0.00679,-5.00000,0.00000,0.00000
1880,50,-0.10,-0.04,-0.01,255,0,-0.13412,0.11496,10.01597,-0.01066,-0.01226,-0.00506,-5.00000,0.00000,0.00000
1890,50,-0.02,0.04,-0.02,255,0,-0.15328,0.13891,10.03992,-0.01039,-0.01053,-0.00586,-5.00000,0.00000,0.00000
1900,50,0.07,-0.03,-0.02,255,0,-0.11496,0.14370,10.05429,-0.00973,-0.01066,-0.00719,-5.00000,0.00000,0.00000
1910,50,-0.03,0.03,-0.02,255,0,-0.11975,0.12215,10.03034,-0.01013,-0.01186,-0.00560,-5.00000,0.00000,0.00000
1920,50,-0.04,0.14,-0.02,255,0,-0.16047,0.11736,10.04711,-0.00946,-0.01292,-0.00573,-5.00000,0.00000,0.00000
1930,50,-0.02,0.03,-0.02,255,0,-0.11257,0.13891,10.01837,-0.01106,-0.01279,-0.00746,-5.00000,0.00000,0.00000
1940,50,0.01,-0.09,-0.02,255,0,-0.09820,0.13652,10.02076,-0.01053,-0.01186,-0.00733,-5.00000,0.00000,0.00000
1950,50,0.01,0.03,-0.01,255,0,-0.11257,0.14849,10.04950,-0.01372,-0.01039,-0.00773,-5.00000,0.00000,0.00000
1960,50,-0.02,-0.08,-0.01,255,0,-0.10778,0.12215,10.03753,-0.00933,-0.01053,-0.00773,-5.00000,0.00000,0.00000
1970,50,0.03,0.02,-0.01,255,0,-0.10778,0.14131,10.01597,-0.00973,-0.00986,-0.00480,-5.00000,0.00000,0.00000
1980,50,-0.04,-0.07,-0.01,255,0,-0.12215,0.12454,10.02076,-0.01053,-0.01159,-0.00866,-5.00000,0.00000,0.00000
1990,49,0.04,0.01,-0.01,255,0,-0.13412,0.16047,10.02795,-0.00786,-0.01212,-0.00573,-5.00000,0.00000,0.00000
2000,49,-0.04,-0.07,-0.01,255,0,-0.10059,0.11975,10.03034,-0.00826,-0.01146,-0.00520,-5.00000,0.00000,0.00000
2010,49,0.01,0.03,-0.01,255,0,-0.14370,0.12933,10.04232,-0.00946,-0.00973,-0.00453,-5.00000,0.00000,0.00000
2020,49,-0.09,-0.02,-0.02,255,0,-0.12215,0.09341,10.02555,-0.01039,-0.01172,-0.00453,-5.00000,0.00000,0.00000
2030,49,0.01,0.03,-0.02,255,0,-0.12933,0.14131,10.03034,-0.01146,-0.01186,-0.00653,-5.00000,0.00000,0.00000
2040,49,-0.02,-0.08,-0.02,255,0,-0.09580,0.15089,10.02555,-0.00893,-0.01106,-0.00546,-5.00000,0.00000,0.00000
2050,49,0.01,0.03,-0.02,255,0,-0.14370,0.14131,10.03034,-0.00879,-0.01292,-0.00693,-5.00000,0.00000,0.00000
2060,49,-0.09,-0.02,-0.02,255,0,-0.12933,0.11496,10.03992,-0.01252,-0.01186,-0.00386,-5.00000,0.00000,0.00000
2070,50,-0.02,0.07,-0.02,255,0,-0.14610,0.10778,10.01118,-0.00933,-0.01039,-0.00919,-5.00000,0.00000,0.00000
2080,50,-0.05,-0.04,-0.02,255,0,-0.10299,0.13173,10.03274,-0.00959,-0.01119,-0.00813,-5.00000,0.00000,0.00000
2090,50,-0.04,0.07,-0.02,255,0,-0.15807,0.12454,10.01837,-0.00973,-0.01226,-0.00719,-5.00000,0.00000,0.00000
2100,50,-0.05,-0.04,-0.02,255,0,-0.11975,0.12454,10.04711,-0.01346,-0.01079,-0.00573,-5.00000,0.00000,0.00000
2110,50,0.02,0.05,-0.02,255,0,-0.11975,0.17005,10.03992,-0.00866,-0.01106,-0.00413,-5.00000,0.00000,0.00000
2120,50,0.02,-0.07,-0.02,255,0,-0.13173,0.14849,10.05429,-0.00933,-0.01186,-0.00733,-5.00000,0.00000,0.00000
2130,50,0.03,0.04,-0.02,255,0,-0.11736,0.13891,10.04471,-0.01239,-0.01226,-0.00653,-5.00000,0.00000,0.00000
2140,50,0.07,-0.06,-0.02,255,0,-0.11257,0.15089,10.04232,-0.00893,-0.00879,-0.00533,-5.00000,0.00000,0.00000
2150,49,0.01,0.04,-0.02,255,0,-0.10059,0.14131,10.03513,-0.01066,-0.00973,-0.00626,-5.00000,0.00000,0.00000
2160,49,0.05,-0.07,-0.02,255,0,-0.11496,0.13173,10.01358,-0.01039,-0.00946,-0.00706,-5.00000,0.00000,0.00000
2170,49,0.09,0.04,-0.02,255,0,-0.11496,0.17005,10.02795,-0.01092,-0.01306,-0.00839,-5.00000,0.00000,0.00000
2180,49,0.01,-0.04,-0.02,255,0,-0.12933,0.11736,10.03753,-0.01039,-0.01013,-0.00600,-5.00000,0.00000,0.00000
2190,49,0.07,0.06,-0.02,255,0,-0.12694,0.13412,10.04232,-0.01053,-0.00919,-0.00480,-5.00000,0.00000,0.00000
2200,49,0.01,-0.04,-0.02,255,0,-0.09580,0.12933,10.02316,-0.00999,-0.01119,-0.00679,-5.00000,0.00000,0.00000
2210,49,0.09,0.04,-0.02,255,0,-0.12215,0.14370,10.01597,-0.00839,-0.01359,-0.00653,-5.00000,0.00000,0.00000
2220,49,0.00,-0.03,-0.02,255,0,-0.13891,0.14849,10.05908,-0.01039,-0.01066,-0.00666,-5.00000,0.00000,0.00000
2230,50,0.03,0.08,-0.02,255,0,-0.12454,0.11736,10.02316,-0.01013,-0.01386,-0.00533,-5.00000,0.00000,0.00000
2240,50,0.03,-0.03,-0.02,255,0,-0.11975,0.15089,10.03274,-0.01053,-0.01359,-0.00546,-5.00000,0.00000,0.00000
2250,50,0.02,0.08,-0.02,255,0,-0.14610,0.13412,10.03034,-0.00933,-0.00999,-0.00693,-5.00000,0.00000,0.00000
2260,50,0.09,-0.01,-0.02,255,0,-0.13173,0.16286,10.05429,-0.00786,-0.00973,-0.00613,-5.00000,0.00000,0.00000
2270,50,0.09,0.10,-0.02,255,0,-0.12215,0.17244,10.03513,-0.01066,-0.00933,-0.00826,-5.00000,0.00000,0.00000
2280,50,0.07,-0.01,-0.02,255,0,-0.11496,0.13412,10.01358,-0.01239,-0.01172,-0.00826,-5.00000,0.00000,0.00000
2290,50,0.18,0.01,-0.02,255,0,-0.11496,0.19879,10.02795,-0.01092,-0.01013,-0.00520,-5.00000,0.00000,0.00000
2300,50,0.06,0.01,-0.02,255,0,-0.12933,0.14849,10.00639,-0.01186,-0.01399,-0.00426,-5.00000,0.00000,0.00000
2310,49,0.09,0.12,-0.02,255,0,-0.15089,0.11017,10.04232,-0.00906,-0.01053,-0.00759,-5.00000,0.00000,0.00000
2320,49,0.06,0.01,-0.02,255,0,-0.12694,0.14370,10.04471,-0.00946,-0.01212,-0.00573,-5.00000,0.00000,0.00000
2330,49,-0.03,0.09,-0.02,255,0,-0.11496,0.12454,10.02555,-0.01039,-0.01186,-0.00493,-5.00000,0.00000,0.00000
2340,49,0.01,-0.02,-0.02,255,0,-0.10299,0.10538,10.02795,-0.00959,-0.01279,-0.00586,-5.00000,0.00000,0.00000
2350,49,-0.10,-0.02,-0.02,255,0,-0.10299,0.13173,10.04471,-0.00919,-0.01306,-0.00719,-5.00000,0.00000,0.00000
2360,49,0.01,-0.03,-0.02,255,0,-0.11496,0.14131,10.03753,-0.00773,-0.01159,-0.00546,-5.00000,0.00000,0.00000
2370,49,-0.09,0.02,-0.02,255,0,-0.12933,0.10778,10.05190,-0.00906,-0.01026,-0.00626,-5.00000,0.00000,0.00000
2380,49,-0.01,-0.06,-0.02,255,0,-0.10059,0.12215,10.03992,-0.01026,-0.01013,-0.00759,-5.00000,0.00000,0.00000
2390,50,-0.02,0.06,-0.02,255,0,-0.14610,0.14610,10.04950,-0.01053,-0.01239,-0.00826,-5.00000,0.00000,0.00000
2400,50,0.04,-0.04,-0.02,255,0,-0.13173,0.14849,10.00639,-0.00959,-0.01039,-0.00679,-5.00000,0.00000,0.00000
2410,50,-0.02,0.05,-0.02,255,0,-0.11257,0.13652,10.03992,-0.00999,-0.01359,-0.00733,-5.00000,0.00000,0.00000
2420,50,0.04,-0.04,-0.02,255,0,-0.13412,0.12694,10.02555,-0.00946,-0.01132,-0.00613,-5.00000,0.00000,0.00000
2430,50,-0.03,0.05,-0.02,255,0,-0.11496,0.13412,10.02316,-0.00973,-0.00973,-0.00546,-5.00000,0.00000,0.00000
2440,50,0.06,-0.02,-0.02,255,0,-0.12933,0.15089,10.03034,-0.00946,-0.00866,-0.00826,-5.00000,0.00000,0.00000
2450,50,-0.05,-0.02,-0.02,255,0,-0.09820,0.11496,10.03513,-0.01026,-0.01159,-0.00640,-5.00000,0.00000,0.00000
2460,50,0.06,-0.06,-0.02,255,0,-0.10778,0.12215,10.04232,-0.00986,-0.00959,-0.00693,-5.00000,0.00000,0.00000
2470,50,-0.05,-0.03,-0.02,255,0,-0.11496,0.09580,10.04471,-0.00906,-0.01092,-0.00826,-5.00000,0.00000,0.00000
2480,50,-0.04,0.08,-0.01,255,0,-0.14849,0.13173,10.04471,-0.01159,-0.01106,-0.00666,-5.00000,0.00000,0.00000
2490,50,-0.04,-0.03,-0.01,255,0,-0.10059,0.13652,10.06148,-0.01199,-0.00959,-0.00546,-5.00000,0.00000,0.00000
2500,50,0.06,0.02,-0.01,255,0,-0.13173,0.17005,10.02076,-0.00986,-0.01199,-0.00679,-5.00000,0.00000,0.00000
2510,50,-0.05,0.03,-0.01,255,0,-0.14849,0.14131,10.01597,-0.00986,-0.01039,-0.00586,-5.00000,0.00000,0.00000
2520,50,0.05,-0.02,-0.02,255,0,-0.10778,0.12694,10.02316,-0.01106,-0.00866,-0.00480,-5.00000,0.00000,0.00000
2530,50,-0.05,0.04,-0.02,255,0,-0.12694,0.13173,10.03274,-0.01053,-0.01079,-0.00360,-5.00000,0.00000,0.00000
2540,50,0.06,-0.00,-0.02,255,0,-0.12694,0.14610,10.01837,-0.01013,-0.01239,-0.00666,-5.00000,0.00000,0.00000
2550,49,-0.02,0.08,-0.02,255,0,-0.14849,0.13412,10.01837,-0.01186,-0.01372,-0.00693,-5.00000,0.00000,0.00000
2560,49,-0.02,-0.04,-0.02,255,0,-0.11975,0.10538,10.02076,-0.01079,-0.01039,-0.00400,-5.00000,0.00000,0.00000
2570,49,-0.02,0.08,-0.02,255,0,-0.13412,0.13412,10.02795,-0.01266,-0.00999,-0.00466,-5.00000,0.00000,0.00000
2580,49,0.03,-0.02,-0.02,255,0,-0.11975,0.15089,10.05429,-0.01039,-0.01013,-0.00759,-5.00000,0.00000,0.00000
2590,49,0.06,0.09,-0.02,255,0,-0.13412,0.16765,10.03034,-0.01039,-0.01026,-0.00613,-5.00000,0.00000,0.00000
2600,49,0.05,-0.03,-0.02,255,0,-0.13652,0.14849,10.04950,-0.01026,-0.01106,-0.00573,-5.00000,0.00000,0.00000
2610,49,0.01,0.08,-0.02,255,0,-0.12694,0.11975,10.05908,-0.00933,-0.01146,-0.00786,-5.00000,0.00000,0.00000
2620,49,0.03,-0.03,-0.02,255,0,-0.13652,0.13173,10.03513,-0.00973,-0.01119,-0.00573,-5.00000,0.00000,0.00000
2630,50,-0.01,0.07,-0.02,255,0,-0.13412,0.11496,10.04471,-0.01106,-0.01239,-0.00706,-5.00000,0.00000,0.00000
2640,50,-0.10,0.00,-0.02,255,0,-0.11736,0.08862,10.00879,-0.00999,-0.00986,-0.00626,-5.00000,0.00000,0.00000
2650,50,-0.01,0.07,-0.02,255,0,-0.12933,0.13173,10.07106,-0.01066,-0.01279,-0.00693,-5.00000,0.00000,0.00000
2660,50,-0.01,-0.05,-0.02,255,0,-0.11017,0.15807,10.02795,-0.00973,-0.01053,-0.00520,-5.00000,0.00000,0.00000
2670,50,-0.05,0.06,-0.02,255,0,-0.12215,0.11017,10.02795,-0.00813,-0.01013,-0.00613,-5.00000,0.00000,0.00000
2680,50,-0.02,-0.05,-0.02,255,0,-0.12694,0.12454,10.03274,-0.00986,-0.01319,-0.00640,-5.00000,0.00000,0.00000
2690,50,0.10,-0.04,-0.02,255,0,-0.06706,0.16047,10.01118,-0.01079,-0.01053,-0.00546,-5.00000,0.00000,0.00000
2700,50,-0.02,-0.06,-0.02,255,0,-0.10538,0.12694,10.03513,-0.00973,-0.01119,-0.00560,-5.00000,0.00000,0.00000
2710,49,0.03,0.05,-0.02,255,0,-0.14131,0.13891,10.03034,-0.00866,-0.01226,-0.00679,-5.00000,0.00000,0.00000
2720,49,-0.02,-0.06,-0.02,255,0,-0.10299,0.12694,10.02076,-0.01013,-0.00839,-0.00839,-5.00000,0.00000,0.00000
2730,49,0.05,0.03,-0.02,255,0,-0.11736,0.13891,10.03034,-0.01039,-0.01159,-0.00773,-5.00000,0.00000,0.00000
2740,49,-0.03,-0.05,-0.02,255,0,-0.14370,0.14610,10.02795,-0.01106,-0.01039,-0.00746,-5.00000,0.00000,0.00000
2750,49,0.04,0.05,-0.02,255,0,-0.13173,0.13412,10.05190,-0.00906,-0.01226,-0.00600,-5.00000,0.00000,0.00000
2760,49,-0.02,-0.05,-0.02,255,0,-0.12215,0.14131,10.04711,-0.01079,-0.01159,-0.00693,-5.00000,0.00000,0.00000
2770,49,0.04,0.05,-0.02,255,0,-0.11736,0.13173,10.03753,-0.01066,-0.01306,-0.00706,-5.00000,0.00000,0.00000
2780,49,0.10,-0.05,-0.02,255,0,-0.14131,0.17005,10.04232,-0.01026,-0.00999,-0.00719,-5.00000,0.00000,0.00000
2790,50,0.01,0.03,-0.02,255,0,-0.13652,0.10299,10.05669,-0.00879,-0.00879,-0.00586,-5.00000,0.00000,0.00000
2800,50,-0.10,0.04,-0.02,255,0,-0.12215,0.13891,10.04711,-0.00999,-0.00919,-0.00706,-5.00000,0.00000,0.00000
2810,50,0.01,0.02,-0.02,255,0,-0.11736,0.13891,10.01358,-0.01053,-0.01172,-0.00640,-5.00000,0.00000,0.00000
2820,50,-0.03,-0.09,-0.02,255,0,-0.11257,0.12933,10.04471,-0.00919,-0.01132,-0.00733,-5.00000,0.00000,0.00000
2830,50,0.02,0.02,-0.02,255,0,-0.12454,0.13891,10.03513,-0.00919,-0.01226,-0.00706,-5.00000,0.00000,0.00000
2840,50,0.13,0.01,-0.02,255,0,-0.13173,0.15568,10.03034,-0.01119,-0.00986,-0.00466,-5.00000,0.00000,0.00000
2850,50,0.04,-0.06,-0.02,255,0,-0.08622,0.18202,10.02555,-0.01039,-0.01026,-0.00453,-5.00000,0.00000,0.00000
2860,50,0.16,-0.07,-0.02,255,0,-0.08383,0.16286,10.01837,-0.01159,-0.01332,-0.00480,-5.00000,0.00000,0.00000
2870,49,0.05,-0.05,-0.02,255,0,-0.11736,0.14610,10.01358,-0.01053,-0.01292,-0.00679,-5.00000,0.00000,0.00000
2880,49,0.13,0.03,-0.02,255,0,-0.15807,0.14849,10.02795,-0.00986,-0.01346,-0.00679,-5.00000,0.00000,0.00000
2890,49,0.03,-0.03,-0.02,255,0,-0.11736,0.12933,10.02795,-0.00786,-0.01092,-0.00733,-5.00000,0.00000,0.00000
2900,49,0.04,0.08,-0.02,255,0,-0.12933,0.11496,10.03513,-0.00839,-0.01186,-0.00586,-5.00000,0.00000,0.00000
2910,49,0.04,-0.03,-0.02,255,0,-0.12694,0.14370,10.03274,-0.00919,-0.01212,-0.00546,-5.00000,0.00000,0.00000
2920,49,0.11,0.06,-0.02,255,0,-0.11975,0.16286,10.04471,-0.01359,-0.01186,-0.00666,-5.00000,0.00000,0.00000
2930,49,0.03,-0.02,-0.02,255,0,-0.11257,0.11975,10.03034,-0.00946,-0.01199,-0.00706,-5.00000,0.00000,0.00000
2940,49,-0.03,-0.12,-0.02,255,0,-0.08383,0.11496,10.04232,-0.01013,-0.01172,-0.00746,-5.00000,0.00000,0.00000
2950,50,0.02,-0.02,-0.02,255,0,-0.14849,0.14849,10.02076,-0.00986,-0.01292,-0.00879,-5.00000,0.00000,0.00000
2960,50,-0.05,0.07,-0.02,255,0,-0.14131,0.11257,10.02795,-0.01066,-0.01039,-0.00533,-5.00000,0.00000,0.00000
2970,50,0.01,-0.03,-0.02,255,0,-0.10299,0.13412,10.03034,-0.00999,-0.01066,-0.00600,-5.00000,0.00000,0.00000
2980,50,-0.07,0.06,-0.02,255,0,-0.13652,0.11496,10.04950,-0.00826,-0.01066,-0.00626,-5.00000,0.00000,0.00000
2990,50,0.01,-0.03,-0.02,255,0,-0.11736,0.13412,10.03034,-0.01146,-0.01399,-0.00773,-5.00000,0.00000,0.00000
3000,50,-0.08,0.05,-0.02,255,0,-0.12933,0.11736,10.03034,-0.01212,-0.01332,-0.00600,-5.00000,0.00000,0.00000
3010,50,-0.00,-0.04,-0.02,255,0,-0.09341,0.14610,10.02795,-0.00986,-0.01332,-0.00626,-5.00000,0.00000,0.00000
3020,50,0.03,-0.15,-0.02,255,0,-0.09341,0.14370,10.05908,-0.01066,-0.00933,-0.00653,-5.00000,0.00000,0.00000
3030,50,-0.00,-0.04,-0.02,255,0,-0.14131,0.12454,10.04950,-0.01092,-0.01186,-0.00826,-5.00000,0.00000,0.00000
3040,50,0.01,0.08,-0.02,255,0,-0.13412,0.14131,10.02316,-0.01092,-0.01199,-0.00533,-5.00000,0.00000,0.00000
3050,50,-0.02,-0.03,-0.02,255,0,-0.14370,0.13173,10.02316,-0.01279,-0.01212,-0.00386,-5.00000,0.00000,0.00000
3060,50,0.02,0.07,-0.02,255,0,-0.12933,0.13652,10.01358,-0.00999,-0.01172,-0.00786,-5.00000,0.00000,0.00000
3070,50,-0.02,-0.03,-0.02,255,0,-0.13412,0.13652,10.02316,-0.00999,-0.00893,-0.00466,-5.00000,0.00000,0.00000
3080,50,0.05,0.06,-0.02,255,0,-0.12933,0.15807,10.03034,-0.00946,-0.01452,-0.00666,-5.00000,0.00000,0.00000
3090,50,-0.04,-0.02,-0.02,255,0,-0.11496,0.11736,10.03753,-0.00959,-0.01106,-0.00400,-5.00000,0.00000,0.00000
3100,50,0.02,0.08,-0.02,255,0,-0.10778,0.10538,10.02555,-0.00906,-0.01212,-0.00586,-5.00000,0.00000,0.00000
3110,49,-0.04,-0.02,-0.02,255,0,-0.10059,0.11736,10.01837,-0.01212,-0.01079,-0.00733,-5.00000,0.00000,0.00000
3120,49,-0.11,0.07,-0.02,255,0,-0.13891,0.11496,10.05908,-0.00946,-0.01226,-0.00600,-5.00000,0.00000,0.00000
3130,49,-0.03,-0.02,-0.02,255,0,-0.09580,0.15089,10.03274,-0.01039,-0.01332,-0.00520,-5.00000,0.00000,0.00000
3140,49,0.02,-0.12,-0.02,255,0,-0.10299,0.13173,10.03513,-0.01106,-0.01039,-0.00719,-5.00000,0.00000,0.00000
3150,49,-0.01,-0.01,-0.02,255,0,-0.12694,0.14131,10.01597,-0.01079,-0.00999,-0.00666,-5.00000,0.00000,0.00000
3160,49,-0.05,-0.12,-0.02,255,0,-0.10299,0.11496,10.03753,-0.00813,-0.01172,-0.00999,-5.00000,0.00000,0.00000
3170,49,-0.08,-0.00,-0.02,255,0,-0.12215,0.09101,10.03274,-0.01132,-0.01199,-0.00866,-5.00000,0.00000,0.00000
3180,49,0.02,-0.05,-0.02,255,0,-0.13173,0.13891,10.01837,-0.01079,-0.01119,-0.00799,-5.00000,0.00000,0.00000
3190,50,-0.08,-0.00,-0.02,255,0,-0.12694,0.11496,10.02555,-0.00999,-0.01359,-0.00400,-5.00000,0.00000,0.00000
3200,50,-0.02,-0.10,-0.02,255,0,-0.10059,0.12454,10.06148,-0.00879,-0.00879,-0.00786,-5.00000,0.00000,0.00000
3210,50,-0.00,0.01,-0.02,255,0,-0.09580,0.16286,10.04950,-0.00906,-0.00986,-0.00706,-5.00000,0.00000,0.00000
3220,50,-0.02,-0.10,-0.02,255,0,-0.11736,0.13412,10.00639,-0.00786,-0.01252,-0.00626,-5.00000,0.00000,0.00000
3230,50,-0.03,0.01,-0.02,255,0,-0.14370,0.11736,10.02555,-0.01039,-0.01106,-0.00466,-5.00000,0.00000,0.00000
3240,50,0.05,-0.07,-0.02,255,0,-0.12454,0.14370,10.02795,-0.01013,-0.01119,-0.00560,-5.00000,0.00000,0.00000
3250,50,-0.01,0.03,-0.02,255,0,-0.15568,0.13412,10.01597,-0.01053,-0.01026,-0.00640,-5.00000,0.00000,0.00000
3260,50,-0.03,0.14,-0.02,255,0,-0.13412,0.13173,10.01597,-0.00999,-0.01119,-0.00733,-5.00000,0.00000,0.00000
3270,50,0.01,0.04,-0.02,255,0,-0.13891,0.14131,10.03992,-0.01053,-0.01252,-0.00573,-5.00000,0.00000,0.00000
3280,49,0.08,0.13,-0.02,255,0,-0.14131,0.15807,10.07585,-0.00879,-0.00853,-0.00973,-5.00000,0.00000,0.00000
3290,49,0.04,0.02,-0.02,255,0,-0.09341,0.14370,10.02555,-0.01053,-0.01319,-0.00693,-5.00000,0.00000,0.00000
3300,49,-0.07,-0.02,-0.02,255,0,-0.11017,0.10059,10.03274,-0.01079,-0.01066,-0.00493,-5.00000,0.00000,0.00000
3310,49,0.02,0.05,-0.02,255,0,-0.13652,0.12215,10.02555,-0.01066,-0.01332,-0.00879,-5.00000,0.00000,0.00000
3320,49,-0.08,-0.02,-0.02,255,0,-0.12215,0.11975,10.03753,-0.01066,-0.01039,-0.00600,-5.00000,0.00000,0.00000
3330,49,0.02,0.04,-0.01,255,0,-0.13173,0.15089,10.00879,-0.01092,-0.01199,-0.00893,-5.00000,0.00000,0.00000
3340,49,0.02,-0.07,-0.01,255,0,-0.11496,0.15807,10.03034,-0.00999,-0.01319,-0.00506,-5.00000,0.00000,0.00000
3350,49,0.05,0.04,-0.01,255,0,-0.10778,0.15089,10.02076,-0.00759,-0.01199,-0.00626,-5.00000,0.00000,0.00000
3360,50,0.08,-0.08,-0.01,255,0,-0.10538,0.16286,10.05190,-0.01066,-0.01359,-0.00693,-5.00000,0.00000,0.00000
3370,50,0.07,0.04,-0.01,255,0,-0.11496,0.15089,10.03992,-0.01319,-0.01013,-0.00533,-5.00000,0.00000,0.00000
3380,50,0.08,-0.08,-0.02,255,0,-0.10778,0.14610,10.03034,-0.01053,-0.01252,-0.00613,-5.00000,0.00000,0.00000
3390,50,0.02,0.02,-0.01,255,0,-0.10538,0.13652,10.01118,-0.00959,-0.01132,-0.00786,-5.00000,0.00000,0.00000
3400,50,0.05,-0.09,-0.02,255,0,-0.09580,0.12694,10.00879,-0.00866,-0.01172,-0.00413,-5.00000,0.00000,0.00000
3410,50,-0.05,-0.03,-0.02,255,0,-0.11017,0.11736,10.03992,-0.00866,-0.01026,-0.00586,-5.00000,0.00000,0.00000
3420,50,0.06,-0.07,-0.02,255,0,-0.12454,0.13412,10.03274,-0.01026,-0.00933,-0.00679,-5.00000,0.00000,0.00000
3430,50,-0.04,-0.01,-0.02,255,0,-0.13412,0.11736,10.04232,-0.01026,-0.00906,-0.00653,-5.00000,0.00000,0.00000
3440,49,0.07,0.03,-0.02,255,0,-0.15328,0.15568,10.04711,-0.00933,-0.00773,-0.00653,-5.00000,0.00000,0.00000
3450,49,-0.04,-0.02,-0.02,255,0,-0.12215,0.14131,10.02316,-0.00946,-0.01119,-0.00413,-5.00000,0.00000,0.00000
3460,49,0.07,0.03,-0.02,255,0,-0.11017,0.11017,10.02076,-0.00986,-0.01199,-0.00679,-5.00000,0.00000,0.00000
3470,49,-0.02,-0.04,-0.02,255,0,-0.10299,0.13652,10.04471,-0.01039,-0.00999,-0.00600,-5.00000,0.00000,0.00000
3480,49,-0.03,-0.15,-0.02,255,0,-0.10299,0.11736,10.03513,-0.01186,-0.01172,-0.00573,-5.00000,0.00000,0.00000
3490,49,-0.02,-0.04,-0.02,255,0,-0.15089,0.12933,10.03513,-0.01199,-0.01212,-0.00826,-5.00000,0.00000,0.00000
3500,49,-0.09,0.05,-0.02,255,0,-0.12215,0.10299,10.02076,-0.01146,-0.01199,-0.00679,-5.00000,0.00000,0.00000
3510,49,-0.01,-0.02,-0.02,255,0,-0.11017,0.15568,10.00400,-0.00946,-0.01186,-0.00773,-5.00000,0.00000,0.00000
3520,49,-0.11,0.04,-0.02,255,0,-0.12454,0.11736,10.04471,-0.00959,-0.01079,-0.00706,-5.00000,0.00000,0.00000
3530,49,-0.00,-0.02,-0.02,255,0,-0.10299,0.16526,10.05908,-0.00986,-0.01106,-0.00640,-5.00000,0.00000,0.00000
3540,49,0.06,0.08,-0.02,255,0,-0.12454,0.12215,10.01118,-0.01106,-0.01132,-0.00773,-5.00000,0.00000,0.00000
3550,49,-0.01,-0.02,-0.02,255,0,-0.13412,0.14131,10.05190,-0.00959,-0.00946,-0.00573,-5.00000,0.00000,0.00000
3560,49,0.11,-0.01,-0.02,255,0,-0.11017,0.16047,10.02795,-0.00799,-0.00986,-0.00560,-5.00000,0.00000,0.00000
3570,49,-0.00,-0.03,-0.02,255,0,-0.10778,0.10059,10.04232,-0.01359,-0.01226,-0.00746,-5.00000,0.00000,0.00000
3580,49,-0.11,0.02,-0.02,255,0,-0.12454,0.12215,10.01837,-0.00919,-0.01279,-0.00520,-5.00000,0.00000,0.00000
3590,49,0.00,-0.00,-0.02,255,0,-0.13173,0.14849,10.03034,-0.01199,-0.01359,-0.00613,-5.00000,0.00000,0.00000
3600,50,-0.10,-0.06,-0.02,255,0,-0.11496,0.12694,10.05190,-0.00839,-0.01106,-0.00613,-5.00000,0.00000,0.00000
3610,50,-0.01,0.02,-0.02,255,0,-0.14849,0.13412,10.04232,-0.01159,-0.01146,-0.00546,-5.00000,0.00000,0.00000
